,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
350,0.569,0.862,6,-5.182,1,0.0457,0.0468,0.0,0.146,0.552,107.991,audio_features,7EbL3SxJ02JE2JhtWdxjwl,spotify:track:7EbL3SxJ02JE2JhtWdxjwl,https://api.spotify.com/v1/tracks/7EbL3SxJ02JE2JhtWdxjwl,https://api.spotify.com/v1/audio-analysis/7EbL3SxJ02JE2JhtWdxjwl,172973,4
351,0.651,0.782,8,-4.295,1,0.0718,0.295,0.0,0.107,0.945,171.987,audio_features,0OlS52TmtK2gPaEtdmr7DN,spotify:track:0OlS52TmtK2gPaEtdmr7DN,https://api.spotify.com/v1/tracks/0OlS52TmtK2gPaEtdmr7DN,https://api.spotify.com/v1/audio-analysis/0OlS52TmtK2gPaEtdmr7DN,176893,4
352,0.31,0.949,7,-4.672,1,0.166,0.0163,2.11e-06,0.543,0.265,143.278,audio_features,1K9ovAYSKc2kDPwXDGknG7,spotify:track:1K9ovAYSKc2kDPwXDGknG7,https://api.spotify.com/v1/tracks/1K9ovAYSKc2kDPwXDGknG7,https://api.spotify.com/v1/audio-analysis/1K9ovAYSKc2kDPwXDGknG7,195013,4
353,0.532,0.732,8,-5.001,1,0.033,0.313,3.91e-06,0.285,0.508,76.971,audio_features,4UvCnc0RlAcgDW6Y4yaohn,spotify:track:4UvCnc0RlAcgDW6Y4yaohn,https://api.spotify.com/v1/tracks/4UvCnc0RlAcgDW6Y4yaohn,https://api.spotify.com/v1/audio-analysis/4UvCnc0RlAcgDW6Y4yaohn,215787,4
354,0.561,0.901,9,-4.782,1,0.0687,0.3,0.0,0.475,0.966,168.128,audio_features,78L3wO3v3juMpKq68WZePN,spotify:track:78L3wO3v3juMpKq68WZePN,https://api.spotify.com/v1/tracks/78L3wO3v3juMpKq68WZePN,https://api.spotify.com/v1/audio-analysis/78L3wO3v3juMpKq68WZePN,174480,4
355,0.605,0.696,9,-5.713,0,0.0351,0.199,0.0,0.0683,0.451,124.061,audio_features,1AETvuSzlhLT7uasHHmGvI,spotify:track:1AETvuSzlhLT7uasHHmGvI,https://api.spotify.com/v1/tracks/1AETvuSzlhLT7uasHHmGvI,https://api.spotify.com/v1/audio-analysis/1AETvuSzlhLT7uasHHmGvI,214933,4
356,0.661,0.813,8,-5.393,1,0.0277,0.126,0.0,0.113,0.668,113.964,audio_features,55ccxeuwJuxZF8MHsJqOzh,spotify:track:55ccxeuwJuxZF8MHsJqOzh,https://api.spotify.com/v1/tracks/55ccxeuwJuxZF8MHsJqOzh,https://api.spotify.com/v1/audio-analysis/55ccxeuwJuxZF8MHsJqOzh,199773,4
357,0.54,0.676,3,-5.371,1,0.0424,0.451,3.83e-05,0.132,0.377,140.014,audio_features,6arn3YlMbdbCNNYE2pddI0,spotify:track:6arn3YlMbdbCNNYE2pddI0,https://api.spotify.com/v1/tracks/6arn3YlMbdbCNNYE2pddI0,https://api.spotify.com/v1/audio-analysis/6arn3YlMbdbCNNYE2pddI0,166640,4
358,0.725,0.438,6,-9.602,1,0.0575,0.593,0.0,0.0842,0.76,83.984,audio_features,2A69wys3S9uiPSmn6UZWJn,spotify:track:2A69wys3S9uiPSmn6UZWJn,https://api.spotify.com/v1/tracks/2A69wys3S9uiPSmn6UZWJn,https://api.spotify.com/v1/audio-analysis/2A69wys3S9uiPSmn6UZWJn,184080,4
359,0.657,0.862,8,-5.048,1,0.0275,0.52,0.0,0.152,0.849,104.031,audio_features,7mFNmurtskRmkxR01mYPfx,spotify:track:7mFNmurtskRmkxR01mYPfx,https://api.spotify.com/v1/tracks/7mFNmurtskRmkxR01mYPfx,https://api.spotify.com/v1/audio-analysis/7mFNmurtskRmkxR01mYPfx,169813,4
360,0.758,0.867,11,-5.087,1,0.0475,0.152,0.0,0.308,0.964,102.018,audio_features,33471tzU1VghDg9zNgGRpz,spotify:track:33471tzU1VghDg9zNgGRpz,https://api.spotify.com/v1/tracks/33471tzU1VghDg9zNgGRpz,https://api.spotify.com/v1/audio-analysis/33471tzU1VghDg9zNgGRpz,166573,4
361,0.458,0.706,3,-4.263,1,0.0405,0.339,0.0,0.0705,0.495,167.968,audio_features,2uKRocOusXn7WpHrpvKN7O,spotify:track:2uKRocOusXn7WpHrpvKN7O,https://api.spotify.com/v1/tracks/2uKRocOusXn7WpHrpvKN7O,https://api.spotify.com/v1/audio-analysis/2uKRocOusXn7WpHrpvKN7O,234520,4
362,0.716,0.614,7,-7.099,1,0.036,0.58,1.36e-05,0.16,0.68,88.006,audio_features,6y4yocrzA6NGnuZkc5bM4i,spotify:track:6y4yocrzA6NGnuZkc5bM4i,https://api.spotify.com/v1/tracks/6y4yocrzA6NGnuZkc5bM4i,https://api.spotify.com/v1/audio-analysis/6y4yocrzA6NGnuZkc5bM4i,221640,4
363,0.651,0.782,8,-4.295,1,0.0718,0.295,0.0,0.107,0.945,171.987,audio_features,0OlS52TmtK2gPaEtdmr7DN,spotify:track:0OlS52TmtK2gPaEtdmr7DN,https://api.spotify.com/v1/tracks/0OlS52TmtK2gPaEtdmr7DN,https://api.spotify.com/v1/audio-analysis/0OlS52TmtK2gPaEtdmr7DN,176893,4
364,0.706,0.358,6,-8.331,1,0.0347,0.677,0.0,0.107,0.478,75.991,audio_features,7cA3PnUQDlUyBBwpRozQeo,spotify:track:7cA3PnUQDlUyBBwpRozQeo,https://api.spotify.com/v1/tracks/7cA3PnUQDlUyBBwpRozQeo,https://api.spotify.com/v1/audio-analysis/7cA3PnUQDlUyBBwpRozQeo,186240,4
365,0.645,0.8,6,-4.272,1,0.0363,0.0189,1.12e-05,0.0858,0.375,118.977,audio_features,5kB6WithhB8Iv08EMNmAbt,spotify:track:5kB6WithhB8Iv08EMNmAbt,https://api.spotify.com/v1/tracks/5kB6WithhB8Iv08EMNmAbt,https://api.spotify.com/v1/audio-analysis/5kB6WithhB8Iv08EMNmAbt,172480,4
366,0.636,0.866,4,-5.796,1,0.0553,0.243,5.42e-06,0.371,0.963,85.004,audio_features,3YaycOQk7PoQpl7YdvmWdX,spotify:track:3YaycOQk7PoQpl7YdvmWdX,https://api.spotify.com/v1/tracks/3YaycOQk7PoQpl7YdvmWdX,https://api.spotify.com/v1/audio-analysis/3YaycOQk7PoQpl7YdvmWdX,191360,4
367,0.541,0.903,11,-4.746,1,0.0901,0.00546,0.0,0.205,0.767,139.981,audio_features,7u6kAP26NFU2rwNKjFUpI8,spotify:track:7u6kAP26NFU2rwNKjFUpI8,https://api.spotify.com/v1/tracks/7u6kAP26NFU2rwNKjFUpI8,https://api.spotify.com/v1/audio-analysis/7u6kAP26NFU2rwNKjFUpI8,178680,4
368,0.424,0.837,7,-4.453,1,0.0472,0.0373,0.0,0.0665,0.554,180.175,audio_features,3Mnr3yyQk1aUPYgbpOQE31,spotify:track:3Mnr3yyQk1aUPYgbpOQE31,https://api.spotify.com/v1/tracks/3Mnr3yyQk1aUPYgbpOQE31,https://api.spotify.com/v1/audio-analysis/3Mnr3yyQk1aUPYgbpOQE31,187000,4
369,0.651,0.782,8,-4.295,1,0.0718,0.295,0.0,0.107,0.945,171.987,audio_features,0OlS52TmtK2gPaEtdmr7DN,spotify:track:0OlS52TmtK2gPaEtdmr7DN,https://api.spotify.com/v1/tracks/0OlS52TmtK2gPaEtdmr7DN,https://api.spotify.com/v1/audio-analysis/0OlS52TmtK2gPaEtdmr7DN,176893,4
370,0.458,0.976,0,-3.791,1,0.0459,0.00182,0.0,0.193,0.76,154.007,audio_features,46ZfPS5VpSQVU5gb82hg3K,spotify:track:46ZfPS5VpSQVU5gb82hg3K,https://api.spotify.com/v1/tracks/46ZfPS5VpSQVU5gb82hg3K,https://api.spotify.com/v1/audio-analysis/46ZfPS5VpSQVU5gb82hg3K,218867,4
371,0.523,0.954,1,-3.051,1,0.0374,0.00385,1.65e-06,0.243,0.901,141.982,audio_features,5T6DM9qjjngWnukcw0svkX,spotify:track:5T6DM9qjjngWnukcw0svkX,https://api.spotify.com/v1/tracks/5T6DM9qjjngWnukcw0svkX,https://api.spotify.com/v1/audio-analysis/5T6DM9qjjngWnukcw0svkX,215120,4
372,0.514,0.918,7,-4.306,1,0.0365,0.0409,0.0,0.342,0.64,150.033,audio_features,498ZVInMGDkmmNVpSWqHiZ,spotify:track:498ZVInMGDkmmNVpSWqHiZ,https://api.spotify.com/v1/tracks/498ZVInMGDkmmNVpSWqHiZ,https://api.spotify.com/v1/audio-analysis/498ZVInMGDkmmNVpSWqHiZ,226173,4
373,0.523,0.666,7,-4.081,0,0.0327,0.401,0.0,0.0728,0.564,78.077,audio_features,0BCy325UZyR9z0t0uxwn2N,spotify:track:0BCy325UZyR9z0t0uxwn2N,https://api.spotify.com/v1/tracks/0BCy325UZyR9z0t0uxwn2N,https://api.spotify.com/v1/audio-analysis/0BCy325UZyR9z0t0uxwn2N,194187,4
374,0.362,0.882,3,-3.717,1,0.0973,0.0791,0.0,0.15,0.864,199.811,audio_features,4L9Ds4mpD3SuYoWwFUlv16,spotify:track:4L9Ds4mpD3SuYoWwFUlv16,https://api.spotify.com/v1/tracks/4L9Ds4mpD3SuYoWwFUlv16,https://api.spotify.com/v1/audio-analysis/4L9Ds4mpD3SuYoWwFUlv16,185200,4
375,0.588,0.885,6,-3.046,1,0.0345,0.0788,0.0,0.175,0.787,129.925,audio_features,1zQMvZU0A2De2oaYo3DLRE,spotify:track:1zQMvZU0A2De2oaYo3DLRE,https://api.spotify.com/v1/tracks/1zQMvZU0A2De2oaYo3DLRE,https://api.spotify.com/v1/audio-analysis/1zQMvZU0A2De2oaYo3DLRE,198120,4
376,0.457,0.948,10,-3.364,1,0.0354,0.0191,0.0,0.0536,0.878,148.0,audio_features,0i5el041vd6nxrGEU8QRxy,spotify:track:0i5el041vd6nxrGEU8QRxy,https://api.spotify.com/v1/tracks/0i5el041vd6nxrGEU8QRxy,https://api.spotify.com/v1/audio-analysis/0i5el041vd6nxrGEU8QRxy,208960,4
377,0.633,0.858,11,-3.509,0,0.0356,0.278,0.0,0.315,0.541,119.998,audio_features,51FVpJr3WL7vvdfCa7j2jr,spotify:track:51FVpJr3WL7vvdfCa7j2jr,https://api.spotify.com/v1/tracks/51FVpJr3WL7vvdfCa7j2jr,https://api.spotify.com/v1/audio-analysis/51FVpJr3WL7vvdfCa7j2jr,220160,4
378,0.557,0.737,3,-5.75,1,0.0476,0.0142,0.0,0.314,0.817,158.05,audio_features,4whYDpJ5XVQpmvecbEHP5Q,spotify:track:4whYDpJ5XVQpmvecbEHP5Q,https://api.spotify.com/v1/tracks/4whYDpJ5XVQpmvecbEHP5Q,https://api.spotify.com/v1/audio-analysis/4whYDpJ5XVQpmvecbEHP5Q,204187,4
379,0.711,0.696,7,-5.05,1,0.0869,0.16,0.0,0.17,0.694,80.512,audio_features,3NgcaTIgVh77DdwAInp996,spotify:track:3NgcaTIgVh77DdwAInp996,https://api.spotify.com/v1/tracks/3NgcaTIgVh77DdwAInp996,https://api.spotify.com/v1/audio-analysis/3NgcaTIgVh77DdwAInp996,189533,4
380,0.619,0.916,10,-2.752,0,0.0468,0.0483,4.88e-06,0.246,0.785,114.019,audio_features,31o5omf8dh0tNaSCdM6cu3,spotify:track:31o5omf8dh0tNaSCdM6cu3,https://api.spotify.com/v1/tracks/31o5omf8dh0tNaSCdM6cu3,https://api.spotify.com/v1/audio-analysis/31o5omf8dh0tNaSCdM6cu3,211987,4
381,0.355,0.55,10,-5.772,1,0.0285,0.245,3.2e-05,0.0979,0.26,73.842,audio_features,5ksoJlQJtduEkwQTo7UN7X,spotify:track:5ksoJlQJtduEkwQTo7UN7X,https://api.spotify.com/v1/tracks/5ksoJlQJtduEkwQTo7UN7X,https://api.spotify.com/v1/audio-analysis/5ksoJlQJtduEkwQTo7UN7X,227720,4
382,0.547,0.817,9,-4.255,1,0.0448,0.0986,0.0,0.136,0.592,142.118,audio_features,2VPmBOuy7ZAOFSzKwW2IEt,spotify:track:2VPmBOuy7ZAOFSzKwW2IEt,https://api.spotify.com/v1/tracks/2VPmBOuy7ZAOFSzKwW2IEt,https://api.spotify.com/v1/audio-analysis/2VPmBOuy7ZAOFSzKwW2IEt,205427,4
383,0.554,0.743,9,-6.016,1,0.0287,0.0251,0.0,0.359,0.673,72.997,audio_features,2YMhrXQYKkm4kXLcXKKd5z,spotify:track:2YMhrXQYKkm4kXLcXKKd5z,https://api.spotify.com/v1/tracks/2YMhrXQYKkm4kXLcXKKd5z,https://api.spotify.com/v1/audio-analysis/2YMhrXQYKkm4kXLcXKKd5z,205733,4
384,0.394,0.747,8,-4.446,1,0.0627,0.13,0.0,0.0747,0.776,203.918,audio_features,6NebrV4ZigAoXIRbe11hxh,spotify:track:6NebrV4ZigAoXIRbe11hxh,https://api.spotify.com/v1/tracks/6NebrV4ZigAoXIRbe11hxh,https://api.spotify.com/v1/audio-analysis/6NebrV4ZigAoXIRbe11hxh,170560,4
385,0.623,0.874,10,-3.058,1,0.0329,0.00714,0.0,0.143,0.961,109.97,audio_features,5wtPc1OQ7g1H8FBkwWqbhh,spotify:track:5wtPc1OQ7g1H8FBkwWqbhh,https://api.spotify.com/v1/tracks/5wtPc1OQ7g1H8FBkwWqbhh,https://api.spotify.com/v1/audio-analysis/5wtPc1OQ7g1H8FBkwWqbhh,194267,4
386,0.403,0.711,8,-4.189,1,0.0569,0.137,0.0,0.109,0.801,203.803,audio_features,4wBjKhJx6JnGoNJfJs24pd,spotify:track:4wBjKhJx6JnGoNJfJs24pd,https://api.spotify.com/v1/tracks/4wBjKhJx6JnGoNJfJs24pd,https://api.spotify.com/v1/audio-analysis/4wBjKhJx6JnGoNJfJs24pd,170560,4
387,0.627,0.854,4,-3.932,1,0.0368,0.00325,1.04e-06,0.114,0.703,110.058,audio_features,37Gro0mrK61SuO5Y9jRUjh,spotify:track:37Gro0mrK61SuO5Y9jRUjh,https://api.spotify.com/v1/tracks/37Gro0mrK61SuO5Y9jRUjh,https://api.spotify.com/v1/audio-analysis/37Gro0mrK61SuO5Y9jRUjh,177401,4
388,0.561,0.983,1,-3.689,1,0.066,0.0385,3.91e-05,0.197,0.783,146.036,audio_features,0QZkIHhTUvNbvSkx5Z98jE,spotify:track:0QZkIHhTUvNbvSkx5Z98jE,https://api.spotify.com/v1/tracks/0QZkIHhTUvNbvSkx5Z98jE,https://api.spotify.com/v1/audio-analysis/0QZkIHhTUvNbvSkx5Z98jE,177347,4
389,0.475,0.751,2,-6.572,1,0.039,0.00373,0.0,0.0857,0.318,153.951,audio_features,1xVbzgjxGIPl4jdPuvtQ7D,spotify:track:1xVbzgjxGIPl4jdPuvtQ7D,https://api.spotify.com/v1/tracks/1xVbzgjxGIPl4jdPuvtQ7D,https://api.spotify.com/v1/audio-analysis/1xVbzgjxGIPl4jdPuvtQ7D,240716,4
390,0.609,0.93,1,-2.542,1,0.0322,0.00929,0.00178,0.073,0.809,126.916,audio_features,0tA4vY3mw5rU9a0DAwuy7e,spotify:track:0tA4vY3mw5rU9a0DAwuy7e,https://api.spotify.com/v1/tracks/0tA4vY3mw5rU9a0DAwuy7e,https://api.spotify.com/v1/audio-analysis/0tA4vY3mw5rU9a0DAwuy7e,184627,4
391,0.607,0.874,11,-3.882,1,0.041,0.195,4.78e-05,0.138,0.714,108.021,audio_features,0uvqrydpPpzFBo9n2gWO4a,spotify:track:0uvqrydpPpzFBo9n2gWO4a,https://api.spotify.com/v1/tracks/0uvqrydpPpzFBo9n2gWO4a,https://api.spotify.com/v1/audio-analysis/0uvqrydpPpzFBo9n2gWO4a,169053,4
392,0.468,0.917,1,-3.871,0,0.0479,0.00145,0.0,0.0615,0.729,150.041,audio_features,7gr4XUVtcogJ9ZmiLwc9Fe,spotify:track:7gr4XUVtcogJ9ZmiLwc9Fe,https://api.spotify.com/v1/tracks/7gr4XUVtcogJ9ZmiLwc9Fe,https://api.spotify.com/v1/audio-analysis/7gr4XUVtcogJ9ZmiLwc9Fe,172910,4
393,0.599,0.709,8,-4.019,1,0.0304,0.134,0.0,0.135,0.381,119.014,audio_features,5hMRMZPHw9LbkSiofv0RdT,spotify:track:5hMRMZPHw9LbkSiofv0RdT,https://api.spotify.com/v1/tracks/5hMRMZPHw9LbkSiofv0RdT,https://api.spotify.com/v1/audio-analysis/5hMRMZPHw9LbkSiofv0RdT,188346,4
394,0.638,0.872,6,-4.234,1,0.0617,0.162,0.0,0.116,0.355,119.936,audio_features,3N5VYHDK81Q8uhOQSOLQX9,spotify:track:3N5VYHDK81Q8uhOQSOLQX9,https://api.spotify.com/v1/tracks/3N5VYHDK81Q8uhOQSOLQX9,https://api.spotify.com/v1/audio-analysis/3N5VYHDK81Q8uhOQSOLQX9,204080,4
395,0.457,0.523,0,-7.176,1,0.039,0.507,0.0,0.0997,0.341,84.664,audio_features,2wgCb69kASEz1uOUp4zjOi,spotify:track:2wgCb69kASEz1uOUp4zjOi,https://api.spotify.com/v1/tracks/2wgCb69kASEz1uOUp4zjOi,https://api.spotify.com/v1/audio-analysis/2wgCb69kASEz1uOUp4zjOi,201128,4
396,0.573,0.86,6,-3.824,1,0.035,0.0525,0.0,0.314,0.808,93.992,audio_features,7aqYYifyPQmuwWo7g4XWkR,spotify:track:7aqYYifyPQmuwWo7g4XWkR,https://api.spotify.com/v1/tracks/7aqYYifyPQmuwWo7g4XWkR,https://api.spotify.com/v1/audio-analysis/7aqYYifyPQmuwWo7g4XWkR,171627,4
397,0.483,0.844,2,-5.043,1,0.0314,0.00481,7.29e-05,0.405,0.543,151.977,audio_features,0w9LJae3sVlZlH2CnxTInF,spotify:track:0w9LJae3sVlZlH2CnxTInF,https://api.spotify.com/v1/tracks/0w9LJae3sVlZlH2CnxTInF,https://api.spotify.com/v1/audio-analysis/0w9LJae3sVlZlH2CnxTInF,229533,4
398,0.605,0.609,7,-7.063,1,0.0278,0.188,0.0,0.0982,0.275,119.914,audio_features,2WQAknZHrJAEQOFXe0F44P,spotify:track:2WQAknZHrJAEQOFXe0F44P,https://api.spotify.com/v1/tracks/2WQAknZHrJAEQOFXe0F44P,https://api.spotify.com/v1/audio-analysis/2WQAknZHrJAEQOFXe0F44P,230333,4
399,0.606,0.737,8,-5.745,1,0.0321,0.134,0.0,0.057,0.65,82.966,audio_features,6LVzOLJkzG3C4hLNOdaBry,spotify:track:6LVzOLJkzG3C4hLNOdaBry,https://api.spotify.com/v1/tracks/6LVzOLJkzG3C4hLNOdaBry,https://api.spotify.com/v1/audio-analysis/6LVzOLJkzG3C4hLNOdaBry,171027,4
400,0.463,0.653,0,-5.515,1,0.0273,0.111,0.000136,0.172,0.233,143.912,audio_features,5M8goiFYynmNxhueYW6grR,spotify:track:5M8goiFYynmNxhueYW6grR,https://api.spotify.com/v1/tracks/5M8goiFYynmNxhueYW6grR,https://api.spotify.com/v1/audio-analysis/5M8goiFYynmNxhueYW6grR,194867,4
401,0.481,0.849,4,-5.131,1,0.0385,0.00167,1.49e-06,0.121,0.723,205.57,audio_features,0gY2iq0xJPRoIB1PScKSw4,spotify:track:0gY2iq0xJPRoIB1PScKSw4,https://api.spotify.com/v1/tracks/0gY2iq0xJPRoIB1PScKSw4,https://api.spotify.com/v1/audio-analysis/0gY2iq0xJPRoIB1PScKSw4,210720,4
402,0.611,0.688,2,-6.369,1,0.0529,0.251,2.35e-06,0.248,0.649,169.895,audio_features,39FwE8edwuyiaa4PrGBkP7,spotify:track:39FwE8edwuyiaa4PrGBkP7,https://api.spotify.com/v1/tracks/39FwE8edwuyiaa4PrGBkP7,https://api.spotify.com/v1/audio-analysis/39FwE8edwuyiaa4PrGBkP7,288760,4
403,0.664,0.556,10,-7.713,1,0.0365,0.146,3.91e-06,0.113,0.494,75.049,audio_features,5wane5dFpp8xgriui6y0c7,spotify:track:5wane5dFpp8xgriui6y0c7,https://api.spotify.com/v1/tracks/5wane5dFpp8xgriui6y0c7,https://api.spotify.com/v1/audio-analysis/5wane5dFpp8xgriui6y0c7,221267,4
404,0.516,0.867,1,-3.139,1,0.0328,0.0237,0.0,0.106,0.615,166.031,audio_features,3lfD1JorNGR1gIkDgFc9Dc,spotify:track:3lfD1JorNGR1gIkDgFc9Dc,https://api.spotify.com/v1/tracks/3lfD1JorNGR1gIkDgFc9Dc,https://api.spotify.com/v1/audio-analysis/3lfD1JorNGR1gIkDgFc9Dc,166301,4
405,0.739,0.72,4,-6.695,1,0.026,0.0379,0.00267,0.23,0.892,102.997,audio_features,3knS4WXNNRBd3zkx2v78cx,spotify:track:3knS4WXNNRBd3zkx2v78cx,https://api.spotify.com/v1/tracks/3knS4WXNNRBd3zkx2v78cx,https://api.spotify.com/v1/audio-analysis/3knS4WXNNRBd3zkx2v78cx,187640,4
406,0.536,0.754,10,-5.102,1,0.0399,0.0597,4.92e-06,0.118,0.212,139.988,audio_features,4TCeFZNjGNQIpCuZmJkkE2,spotify:track:4TCeFZNjGNQIpCuZmJkkE2,https://api.spotify.com/v1/tracks/4TCeFZNjGNQIpCuZmJkkE2,https://api.spotify.com/v1/audio-analysis/4TCeFZNjGNQIpCuZmJkkE2,204800,4
407,0.663,0.53,1,-9.763,1,0.0301,0.0886,0.0,0.154,0.269,109.003,audio_features,4QAXLB2Hkx3n7LbOFxD34h,spotify:track:4QAXLB2Hkx3n7LbOFxD34h,https://api.spotify.com/v1/tracks/4QAXLB2Hkx3n7LbOFxD34h,https://api.spotify.com/v1/audio-analysis/4QAXLB2Hkx3n7LbOFxD34h,207347,4
408,0.498,0.408,6,-7.946,1,0.0331,0.644,0.0,0.0993,0.383,78.942,audio_features,7A8OfzqXBHYGk61FZTHoeo,spotify:track:7A8OfzqXBHYGk61FZTHoeo,https://api.spotify.com/v1/tracks/7A8OfzqXBHYGk61FZTHoeo,https://api.spotify.com/v1/audio-analysis/7A8OfzqXBHYGk61FZTHoeo,198973,4
409,0.535,0.725,10,-5.108,1,0.0275,0.0203,1.45e-05,0.176,0.292,78.489,audio_features,6Ozp6ac86CSHMik8lbvJuM,spotify:track:6Ozp6ac86CSHMik8lbvJuM,https://api.spotify.com/v1/tracks/6Ozp6ac86CSHMik8lbvJuM,https://api.spotify.com/v1/audio-analysis/6Ozp6ac86CSHMik8lbvJuM,217387,4
410,0.587,0.559,1,-7.742,1,0.0321,0.399,6.69e-06,0.0992,0.19,92.036,audio_features,5aj0xPGiEUN3aI2oOYu14S,spotify:track:5aj0xPGiEUN3aI2oOYu14S,https://api.spotify.com/v1/tracks/5aj0xPGiEUN3aI2oOYu14S,https://api.spotify.com/v1/audio-analysis/5aj0xPGiEUN3aI2oOYu14S,221173,4
411,0.638,0.722,9,-6.177,1,0.0332,0.0119,0.00808,0.189,0.469,103.017,audio_features,6E9V9TRlVOLjenGjHemzEH,spotify:track:6E9V9TRlVOLjenGjHemzEH,https://api.spotify.com/v1/tracks/6E9V9TRlVOLjenGjHemzEH,https://api.spotify.com/v1/audio-analysis/6E9V9TRlVOLjenGjHemzEH,224293,4
412,0.591,0.815,10,-4.725,1,0.0366,0.168,8.68e-06,0.142,0.306,118.024,audio_features,0Al3wN3keprGTSgG8NBwjr,spotify:track:0Al3wN3keprGTSgG8NBwjr,https://api.spotify.com/v1/tracks/0Al3wN3keprGTSgG8NBwjr,https://api.spotify.com/v1/audio-analysis/0Al3wN3keprGTSgG8NBwjr,198689,4
413,0.617,0.704,6,-7.61,0,0.0258,0.171,0.0,0.0924,0.57,91.541,audio_features,1zYZs8Vbjhbzx5M3olcRnm,spotify:track:1zYZs8Vbjhbzx5M3olcRnm,https://api.spotify.com/v1/tracks/1zYZs8Vbjhbzx5M3olcRnm,https://api.spotify.com/v1/audio-analysis/1zYZs8Vbjhbzx5M3olcRnm,180617,4
414,0.789,0.642,11,-8.304,1,0.0352,0.357,0.0,0.0985,0.755,121.003,audio_features,3vCUelLOtiuNF78p9LNWZF,spotify:track:3vCUelLOtiuNF78p9LNWZF,https://api.spotify.com/v1/tracks/3vCUelLOtiuNF78p9LNWZF,https://api.spotify.com/v1/audio-analysis/3vCUelLOtiuNF78p9LNWZF,167680,4
415,0.655,0.56,9,-6.857,1,0.0486,0.749,0.0,0.115,0.599,140.975,audio_features,56eGOeSsqdg3FLxdo83TwV,spotify:track:56eGOeSsqdg3FLxdo83TwV,https://api.spotify.com/v1/tracks/56eGOeSsqdg3FLxdo83TwV,https://api.spotify.com/v1/audio-analysis/56eGOeSsqdg3FLxdo83TwV,198440,4
416,0.643,0.79,4,-6.079,1,0.0461,0.29,0.0,0.107,0.808,95.981,audio_features,6uyiyatWPCqC59Mm4rO8xL,spotify:track:6uyiyatWPCqC59Mm4rO8xL,https://api.spotify.com/v1/tracks/6uyiyatWPCqC59Mm4rO8xL,https://api.spotify.com/v1/audio-analysis/6uyiyatWPCqC59Mm4rO8xL,188893,4
417,0.432,0.738,2,-3.91,1,0.0309,0.042,0.0,0.119,0.503,153.712,audio_features,3OZVqx1YsqDDkxQ6TnmHtn,spotify:track:3OZVqx1YsqDDkxQ6TnmHtn,https://api.spotify.com/v1/tracks/3OZVqx1YsqDDkxQ6TnmHtn,https://api.spotify.com/v1/audio-analysis/3OZVqx1YsqDDkxQ6TnmHtn,191907,4
418,0.603,0.84,6,-3.372,1,0.0479,0.102,0.0,0.186,0.541,135.093,audio_features,557rfmFFNH4YwsE2OYZfhF,spotify:track:557rfmFFNH4YwsE2OYZfhF,https://api.spotify.com/v1/tracks/557rfmFFNH4YwsE2OYZfhF,https://api.spotify.com/v1/audio-analysis/557rfmFFNH4YwsE2OYZfhF,223667,4
419,0.555,0.896,0,-3.295,1,0.0388,0.00434,0.0,0.145,0.578,114.995,audio_features,0WyFpxYlBCgH1gMXd26OOr,spotify:track:0WyFpxYlBCgH1gMXd26OOr,https://api.spotify.com/v1/tracks/0WyFpxYlBCgH1gMXd26OOr,https://api.spotify.com/v1/audio-analysis/0WyFpxYlBCgH1gMXd26OOr,177067,4
420,0.489,0.641,7,-4.455,1,0.0282,0.0592,0.0,0.0857,0.303,136.095,audio_features,63thx7OANplv4I4BQsanHk,spotify:track:63thx7OANplv4I4BQsanHk,https://api.spotify.com/v1/tracks/63thx7OANplv4I4BQsanHk,https://api.spotify.com/v1/audio-analysis/63thx7OANplv4I4BQsanHk,190173,4
421,0.61,0.767,5,-4.124,1,0.04,0.613,0.0,0.129,0.4,97.001,audio_features,30nMa90oTf1bRnByWAPvQk,spotify:track:30nMa90oTf1bRnByWAPvQk,https://api.spotify.com/v1/tracks/30nMa90oTf1bRnByWAPvQk,https://api.spotify.com/v1/audio-analysis/30nMa90oTf1bRnByWAPvQk,177427,4
422,0.576,0.849,9,-3.057,1,0.0386,0.511,3.89e-05,0.109,0.666,137.982,audio_features,0Utg7sirTPqrs6Cx0FbriQ,spotify:track:0Utg7sirTPqrs6Cx0FbriQ,https://api.spotify.com/v1/tracks/0Utg7sirTPqrs6Cx0FbriQ,https://api.spotify.com/v1/audio-analysis/0Utg7sirTPqrs6Cx0FbriQ,196747,4
423,0.634,0.786,7,-5.093,1,0.0411,0.129,0.0,0.182,0.653,82.003,audio_features,6LnIxE8CqkK7faQV76nEHS,spotify:track:6LnIxE8CqkK7faQV76nEHS,https://api.spotify.com/v1/tracks/6LnIxE8CqkK7faQV76nEHS,https://api.spotify.com/v1/audio-analysis/6LnIxE8CqkK7faQV76nEHS,189960,4
424,0.472,0.937,0,-4.028,0,0.0567,0.00717,0.0,0.11,0.454,140.073,audio_features,3iYEsBl8NBq1o1j5uY2Noe,spotify:track:3iYEsBl8NBq1o1j5uY2Noe,https://api.spotify.com/v1/tracks/3iYEsBl8NBq1o1j5uY2Noe,https://api.spotify.com/v1/audio-analysis/3iYEsBl8NBq1o1j5uY2Noe,176147,4
