,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,label
113857,0.389,0.685,7,-8.478,1,0.0327,0.00859,9.45e-05,0.122,0.125,75.019,298080,4,0
58307,0.548,0.954,9,-4.008,1,0.0806,5.49e-05,0.000137,0.245,0.488,130.086,205720,4,0
93671,0.292,0.216,6,-12.392,0,0.0395,0.956,0.0191,0.113,0.0725,95.703,193280,3,0
60654,0.3,0.646,2,-12.712,1,0.0421,0.00448,0.345,0.465,0.186,83.381,392970,4,0
50684,0.409,0.957,1,-4.99,1,0.0577,6.17e-06,0.862,0.0772,0.584,156.04,220706,4,0
70954,0.756,0.421,1,-8.338,1,0.0924,0.0275,0.0,0.0943,0.829,69.928,246320,4,0
100017,0.8,0.834,9,-4.272,0,0.0425,0.153,0.0,0.172,0.955,130.009,274653,4,0
89528,0.83,0.739,7,-5.395,0,0.0627,0.136,2.11e-06,0.162,0.631,97.993,240413,4,0
37142,0.637,0.745,8,-8.607,1,0.0748,0.0173,0.000554,0.0372,0.859,100.384,244826,4,0
39951,0.679,0.707,2,-11.453,1,0.04,0.00634,0.855,0.18,0.258,120.007,221090,4,0
24540,0.78,0.573,10,-13.034,0,0.0599,0.0837,0.922,0.0907,0.641,131.862,319213,4,0
55247,0.417,0.497,5,-12.477,1,0.0851,0.589,0.0634,0.116,0.0832,89.553,224500,4,0
17629,0.741,0.817,10,-5.556,1,0.09,0.133,0.0,0.0965,0.564,129.972,215026,4,0
2092,0.516,0.818,11,-6.076,1,0.0393,0.00701,0.0,0.337,0.769,121.907,124653,4,0
38019,0.556,0.315,7,-11.651,0,0.0625,0.568,0.0,0.0774,0.256,143.327,290584,4,0
95826,0.725,0.963,7,-3.57,1,0.0451,0.538,3.55e-05,0.2,0.87,102.989,200160,4,0
54918,0.487,0.808,7,-10.009,1,0.238,0.561,0.796,0.184,0.0858,119.668,252480,4,0
22535,0.363,0.845,6,-9.241,1,0.0591,0.00135,0.544,0.384,0.455,102.726,125640,4,0
106051,0.736,0.761,4,-5.449,0,0.0338,0.0966,0.0,0.0823,0.114,119.999,238426,4,0
43338,0.436,0.755,8,-6.447,1,0.0835,0.314,0.0,0.113,0.505,93.02,291000,4,0
85252,0.433,0.307,0,-8.796,1,0.0327,0.65,0.0,0.0635,0.378,178.114,176946,4,0
80853,0.566,0.634,2,-5.551,1,0.0443,0.145,0.000716,0.0814,0.36,143.89,342668,4,0
32716,0.677,0.827,6,-7.505,0,0.0443,0.00884,0.796,0.0968,0.0365,109.988,266959,4,0
42554,0.133,0.99,11,-4.762,1,0.201,1.35e-06,0.937,0.284,0.0372,160.476,74837,4,0
12889,0.631,0.252,7,-16.033,1,0.0371,0.673,2.27e-05,0.0855,0.194,132.384,273106,4,0
88541,0.7,0.534,9,-6.113,1,0.083,0.167,0.0,0.102,0.368,157.987,176040,4,0
83811,0.701,0.731,4,-8.418,0,0.0402,0.0295,0.828,0.165,0.736,121.987,223604,4,0
43479,0.694,0.31,4,-8.51,0,0.033,0.833,0.0,0.0893,0.632,82.955,136626,4,0
39229,0.482,0.198,3,-23.52,1,0.0561,0.995,0.808,0.152,0.755,153.773,51680,1,0
94225,0.59,0.443,11,-11.408,1,0.0466,0.726,6.11e-06,0.387,0.198,120.025,134020,4,0
35110,0.755,0.702,2,-4.028,1,0.0812,0.31,0.0,0.101,0.718,129.941,179112,4,0
53262,0.779,0.58,0,-6.168,0,0.0355,0.158,0.0,0.124,0.679,148.916,183344,4,0
54281,0.632,0.585,0,-11.107,1,0.158,0.0224,0.235,0.108,0.537,176.062,312360,4,0
54590,0.609,0.828,4,-9.053,0,0.409,0.0621,0.811,0.151,0.333,149.916,116551,4,0
99520,0.606,0.441,9,-9.303,1,0.0272,0.326,0.0128,0.116,0.455,66.443,332066,3,0
11026,0.616,0.329,4,-8.228,0,0.0341,0.535,1.07e-06,0.114,0.386,99.338,126066,4,0
62161,0.553,0.958,4,-3.159,0,0.073,0.0186,3.08e-05,0.297,0.541,170.045,196235,4,0
107168,0.753,0.958,7,-4.504,0,0.0409,0.225,0.0,0.0802,0.95,118.046,181666,4,0
16144,0.523,0.224,10,-19.966,1,0.0403,0.771,0.00984,0.0518,0.961,110.157,70920,4,0
81981,0.791,0.348,10,-9.457,1,0.0434,0.594,1.45e-06,0.097,0.49,131.972,231136,4,0
111874,0.748,0.756,3,-13.638,0,0.0426,0.493,0.838,0.0965,0.526,123.983,403333,4,0
40678,0.508,0.625,0,-6.433,1,0.0362,0.499,0.0,0.099,0.34,143.923,273298,4,0
67372,0.743,0.804,1,-6.327,1,0.0676,0.0231,0.0,0.0494,0.425,104.822,205714,4,0
67654,0.83,0.679,8,-3.519,0,0.143,0.137,7.78e-05,0.0905,0.213,95.003,202560,4,0
83180,0.537,0.91,1,-5.253,0,0.0817,0.000782,1.03e-05,0.102,0.251,128.049,158000,4,0
65327,0.82,0.842,7,-3.853,1,0.272,0.157,0.0,0.112,0.653,107.952,189286,4,0
53459,0.595,0.759,11,-4.245,0,0.0423,0.141,0.0,0.172,0.515,80.953,163733,4,0
32043,0.827,0.757,6,-2.985,0,0.0564,0.283,1.56e-06,0.102,0.374,95.983,185194,4,0
92708,0.676,0.828,9,-4.407,1,0.0283,0.0532,0.0,0.0787,0.909,116.077,246773,4,0
3379,0.729,0.551,0,-6.935,0,0.056,0.598,0.0,0.176,0.312,124.044,174002,4,0
17440,0.829,0.729,6,-8.372,1,0.0628,0.0133,0.386,0.101,0.162,140.017,363000,4,0
63016,0.318,0.902,1,-4.605,1,0.131,0.0116,0.0,0.393,0.437,199.844,240284,4,0
104758,0.718,0.9,7,-4.31,0,0.0549,0.016,0.000171,0.0572,0.766,115.982,207000,4,0
59540,0.119,0.916,6,-4.052,0,0.0573,1.2e-05,0.481,0.0578,0.136,154.964,337871,4,0
45275,0.201,0.444,0,-23.991,1,0.132,0.669,0.08,0.367,0.494,129.808,80000,4,0
113829,0.403,0.196,8,-11.488,1,0.0344,0.803,0.0,0.105,0.169,127.274,339082,4,0
62184,0.512,0.933,1,-4.759,0,0.0738,0.000761,0.0,0.342,0.465,92.998,241626,4,0
77541,0.572,0.718,5,-7.247,1,0.0431,0.816,0.0,0.962,0.666,150.061,182245,4,0
104021,0.497,0.524,2,-8.111,1,0.0293,0.191,0.0,0.0896,0.209,143.961,206173,4,0
61031,0.737,0.643,10,-6.145,0,0.0308,0.178,2.91e-05,0.052,0.593,100.034,231964,4,0
68113,0.812,0.855,7,-3.725,1,0.0554,0.0789,0.000167,0.108,0.573,90.04,192477,4,0
7845,0.611,0.812,9,-5.101,1,0.0461,0.638,0.0372,0.409,0.799,136.12,229624,4,0
60617,0.845,0.655,5,-6.857,0,0.201,0.191,0.0,0.0891,0.569,101.212,189779,4,0
108700,0.295,0.0748,0,-20.087,0,0.0306,0.189,0.401,0.131,0.0837,95.602,214800,4,0
21487,0.89,0.794,2,-6.769,1,0.203,0.134,0.000128,0.133,0.552,102.11,127660,4,0
65332,0.795,0.832,5,-3.215,0,0.0676,0.294,0.0,0.343,0.773,131.986,255413,4,0
41364,0.323,0.859,8,-5.663,1,0.0862,0.0172,0.0,0.335,0.49,79.991,205400,4,0
102658,0.441,0.0734,10,-17.531,0,0.0359,0.936,0.00422,0.138,0.177,120.921,171500,3,0
58300,0.676,0.909,1,-5.414,1,0.0451,4.8e-05,0.00269,0.107,0.317,129.982,325923,4,0
90516,0.555,0.717,1,-2.754,0,0.035,0.606,2.26e-06,0.111,0.426,100.377,162493,3,0
87281,0.776,0.504,8,-7.193,1,0.0385,0.727,0.000474,0.167,0.963,115.803,187946,4,0
32239,0.304,0.586,5,-9.242,1,0.0398,0.591,9.26e-05,0.34,0.264,97.83,352320,4,0
38353,0.667,0.37,5,-12.571,1,0.0303,0.9,0.866,0.109,0.22,115.035,258051,4,0
38327,0.444,0.644,3,-9.469,1,0.0332,0.00405,0.0477,0.103,0.806,157.423,198485,4,0
39392,0.238,0.285,9,-14.886,1,0.033,0.0331,0.761,0.158,0.0369,78.576,371706,4,0
83768,0.569,0.924,7,-3.433,0,0.074,0.00698,0.000464,0.426,0.0455,127.91,169680,4,0
2350,0.477,0.572,8,-7.328,1,0.0319,0.00708,0.784,0.144,0.0414,194.033,146866,4,0
113952,0.524,0.823,9,-6.284,1,0.0389,0.00588,0.0,0.0781,0.309,91.973,282106,4,0
75964,0.521,0.317,0,-13.559,1,0.0299,0.878,0.928,0.193,0.198,84.82,312386,3,0
25415,0.617,0.568,0,-14.255,1,0.0335,0.0429,0.000254,0.0422,0.949,122.562,208866,4,0
22055,0.422,0.912,7,-3.111,0,0.0409,2.72e-05,0.335,0.103,0.336,104.065,243000,4,0
8972,0.497,0.285,2,-14.537,1,0.0264,0.643,1.69e-05,0.389,0.667,154.707,173466,4,0
76653,0.154,0.03,4,-28.048,1,0.0416,0.94,0.723,0.0966,0.0368,88.775,1099640,4,0
11384,0.554,0.35,5,-14.641,1,0.0272,0.0663,0.787,0.106,0.15,145.515,186640,3,0
15618,0.648,0.172,0,-21.154,1,0.303,0.885,0.065,0.495,0.563,94.484,72306,4,0
52111,0.694,0.499,4,-10.897,1,0.031,0.679,3.25e-05,0.22,0.631,113.009,163640,4,0
61549,0.525,0.785,11,-5.024,0,0.0372,0.00255,0.0,0.325,0.462,82.052,135666,4,0
110835,0.601,0.947,10,-9.37,0,0.0316,6.93e-05,0.825,0.351,0.659,140.009,123937,4,0
51484,0.769,0.832,8,-5.038,0,0.182,0.111,0.0,0.574,0.34,84.981,187764,4,0
109158,0.797,0.832,1,-10.4,1,0.0476,0.00576,0.919,0.101,0.339,123.001,499208,4,0
13502,0.849,0.448,10,-15.46,0,0.195,0.0265,0.888,0.0808,0.702,124.035,492340,4,0
11707,0.326,0.3,9,-13.671,1,0.0454,0.443,0.0,0.139,0.391,185.63,295906,3,0
9798,0.511,0.862,6,-7.242,1,0.0443,0.0768,1.92e-05,0.697,0.233,135.978,455294,4,0
6253,0.454,0.969,1,-4.897,0,0.0748,2.18e-05,0.171,0.0709,0.386,140.172,279148,3,0
64938,0.558,0.341,9,-8.722,0,0.0452,0.727,0.0,0.0601,0.638,138.656,124040,3,0
57722,0.683,0.604,7,-6.374,0,0.126,0.000993,0.000241,0.141,0.731,111.999,184315,4,0
16818,0.422,0.0472,2,-26.925,0,0.0515,0.986,0.79,0.064,0.401,134.898,72973,3,0
106359,0.544,0.738,6,-4.944,1,0.106,0.368,0.0,0.0993,0.41,146.976,161085,4,0
77957,0.596,0.821,8,-6.023,1,0.054,0.641,0.0,0.701,0.87,118.268,170853,4,0
35558,0.559,0.907,11,-4.486,0,0.145,0.431,0.0,0.968,0.865,184.043,166135,4,0
13315,0.782,0.926,2,-6.761,1,0.0428,4.1e-05,0.913,0.086,0.103,119.025,280336,4,0
113574,0.338,0.371,9,-13.026,1,0.0334,0.705,0.0,0.334,0.244,159.633,270400,4,0
55307,0.307,0.254,0,-13.692,1,0.0265,0.845,6.08e-06,0.373,0.332,81.028,208500,3,0
11463,0.476,0.496,5,-16.564,1,0.039,0.396,0.975,0.101,0.24,125.523,108626,4,0
20349,0.866,0.811,11,-4.063,0,0.0553,0.375,0.0,0.078,0.969,121.995,199440,4,0
79873,0.396,0.0402,7,-24.137,1,0.0406,0.995,0.944,0.12,0.0375,102.655,141355,4,0
55601,0.762,0.634,0,-7.981,0,0.0566,0.0152,0.0115,0.0985,0.198,92.063,271304,4,0
101631,0.0,0.000638,1,-42.864,1,0.0,0.98,0.833,0.0983,0.0,0.0,77482,0,0
31054,0.912,0.774,0,-4.673,0,0.0455,0.121,0.0127,0.101,0.632,119.966,155588,4,0
8149,0.422,0.108,5,-16.835,1,0.0376,0.971,0.0,0.101,0.263,71.872,424317,4,0
72437,0.386,0.906,7,-2.884,1,0.0916,3.68e-05,0.00011,0.227,0.48,161.787,241040,4,0
75392,0.57,0.665,1,-10.711,1,0.0272,0.368,0.376,0.157,0.674,120.538,229093,4,0
109905,0.594,0.738,7,-7.624,1,0.128,0.065,0.889,0.0816,0.0375,107.696,505213,4,0
19957,0.56,0.802,11,-5.428,1,0.0373,0.0863,0.0,0.116,0.423,103.059,157213,3,0
52075,0.561,0.188,8,-14.61,1,0.0283,0.873,0.00027,0.274,0.511,105.349,178533,4,0
104268,0.557,0.525,2,-6.324,1,0.149,0.524,0.0,0.113,0.362,153.247,258504,4,0
93753,0.495,0.372,7,-10.438,1,0.0435,0.971,0.00526,0.0455,0.827,135.657,208613,3,0
84120,0.386,0.607,10,-7.7,1,0.0261,0.0112,1.38e-05,0.088,0.532,147.207,425653,4,0
98623,0.453,0.51,5,-10.713,1,0.121,0.734,0.0,0.584,0.551,155.485,519066,4,0
17186,0.619,0.84,1,-5.167,1,0.0382,0.0334,0.0,0.183,0.44,139.043,212653,4,0
2863,0.515,0.809,9,-5.817,0,0.0512,0.00455,0.0723,0.0905,0.525,142.011,341986,4,0
49014,0.352,0.794,0,-4.584,0,0.0501,0.0168,1.51e-05,0.109,0.155,149.953,267200,4,0
106673,0.592,0.718,3,-8.219,0,0.0373,0.093,0.00294,0.132,0.411,94.995,208200,4,0
28746,0.765,0.537,5,-7.314,0,0.0357,0.051,0.0679,0.0894,0.803,124.412,296493,4,0
11538,0.407,0.834,6,-9.224,1,0.208,0.0734,0.00021,0.241,0.71,121.38,205293,4,0
79430,0.42,0.0251,4,-28.347,1,0.0759,0.995,0.96,0.0688,0.0392,65.715,262275,4,0
48596,0.567,0.805,10,-11.717,0,0.0549,0.0001,0.0,0.351,0.463,108.019,146200,4,0
109563,0.712,0.729,5,-8.352,0,0.0642,9.57e-05,0.91,0.0967,0.694,124.006,234193,4,0
13798,0.776,0.682,11,-7.593,1,0.05,0.0351,0.006,0.0833,0.471,109.945,340509,4,0
51396,0.721,0.687,0,-5.189,1,0.0554,0.00957,0.0041,0.0462,0.619,128.013,373626,4,0
3161,0.494,0.45,2,-8.072,1,0.0687,0.622,0.0,0.242,0.368,65.252,170771,4,0
17281,0.64,0.89,7,-6.647,1,0.0572,0.0502,0.824,0.43,0.145,104.979,164583,4,0
92610,0.477,0.959,9,-4.121,1,0.232,0.0901,0.0,0.138,0.623,135.864,138200,4,0
72090,0.542,0.94,8,-0.713,1,0.0628,0.000737,0.0,0.133,0.765,120.053,186026,4,0
27426,0.37,0.945,1,-3.8,1,0.182,8.85e-05,0.754,0.328,0.191,174.019,270344,4,0
23399,0.866,0.911,4,-6.304,1,0.0459,0.000982,0.444,0.727,0.97,123.982,352258,4,0
6400,0.343,0.964,1,-4.044,0,0.0507,0.0141,0.694,0.376,0.438,168.021,329853,4,0
111861,0.51,0.433,1,-10.006,1,0.036,0.175,0.516,0.0603,0.208,119.695,308626,4,0
103686,0.592,0.249,9,-8.86,1,0.0402,0.834,0.00125,0.113,0.155,90.521,154133,4,0
72319,0.498,0.92,5,-6.465,0,0.0497,0.00331,2.77e-06,0.142,0.346,140.049,239848,4,0
108206,0.568,0.292,6,-9.039,0,0.0426,0.967,0.019,0.147,0.713,123.659,189573,4,0
71422,0.423,0.845,11,-3.509,0,0.0559,0.143,5.07e-06,0.213,0.317,116.602,278973,4,0
111368,0.699,0.365,0,-15.236,0,0.0341,0.894,0.000498,0.0972,0.398,115.003,204800,4,0
61721,0.591,0.957,5,-2.015,1,0.0999,0.345,0.0,0.391,0.586,94.989,345273,4,0
84996,0.545,0.73,4,-10.456,1,0.0578,0.572,0.227,0.971,0.797,88.756,1174026,4,0
51727,0.626,0.769,11,-5.296,0,0.0325,0.00291,0.0,0.0598,0.237,127.949,274946,4,0
113162,0.62,0.856,1,-4.932,0,0.0754,0.00381,0.0,0.102,0.808,127.982,214520,4,0
100408,0.715,0.466,5,-11.862,0,0.0896,0.00334,2.23e-06,0.355,0.691,144.098,226869,4,0
50959,0.514,0.798,0,-11.778,1,0.0436,0.0366,0.000798,0.0565,0.642,120.114,280840,4,0
104858,0.753,0.529,5,-8.515,0,0.208,0.551,8.15e-05,0.115,0.381,86.017,203583,4,0
34382,0.331,0.55,0,-6.483,1,0.0272,0.605,3.96e-06,0.192,0.429,177.734,339000,3,0
29394,0.471,0.871,3,-4.762,1,0.0612,0.0179,3.94e-06,0.0711,0.292,149.962,245224,4,0
85024,0.442,0.9,0,-5.032,1,0.0529,0.0109,0.0,0.395,0.609,148.62,171066,4,0
79353,0.435,0.28,9,-23.598,0,0.0352,0.976,0.932,0.0805,0.547,163.981,156280,4,0
62820,0.378,0.726,6,-6.302,0,0.0663,0.00479,0.000107,0.357,0.108,159.898,249227,4,0
61381,0.457,0.957,2,-2.021,1,0.0449,0.181,4.3e-05,0.218,0.678,164.892,252946,4,0
56346,0.569,0.364,2,-11.099,1,0.052,0.75,0.00597,0.146,0.507,114.181,198342,4,0
36258,0.776,0.641,8,-6.925,1,0.098,0.0486,5.78e-06,0.0977,0.436,128.046,214760,4,0
65281,0.527,0.462,5,-5.504,1,0.0494,0.227,0.0,0.164,0.334,144.573,229201,4,0
37991,0.594,0.815,10,-9.223,0,0.216,0.668,0.0,0.324,0.54,114.316,193493,4,0
66866,0.686,0.714,9,-4.521,1,0.143,0.0927,0.0,0.0699,0.962,142.139,87042,4,0
44172,0.39,0.958,10,-4.455,0,0.0622,5.67e-05,0.0437,0.121,0.348,167.045,200213,4,0
56537,0.79,0.475,0,-6.787,1,0.0585,0.0772,7.58e-05,0.125,0.827,95.003,187086,4,0
64325,0.635,0.393,9,-10.889,1,0.0394,0.652,0.0,0.0845,0.97,107.172,69000,4,0
42263,0.315,0.955,1,-5.02,0,0.194,1.42e-05,0.0648,0.512,0.316,59.212,57659,4,0
108538,0.735,0.406,7,-6.367,0,0.0407,0.957,0.151,0.128,0.579,125.965,172599,4,0
38744,0.344,0.925,2,-4.157,1,0.0554,0.0106,0.000211,0.0136,0.712,152.395,160280,4,0
90360,0.747,0.226,7,-13.635,1,0.0414,0.908,0.000168,0.107,0.778,123.792,161960,4,0
85417,0.684,0.737,9,-4.236,1,0.0468,0.0121,7.68e-06,0.171,0.588,139.077,194040,4,0
91473,0.514,0.85,0,-3.534,1,0.0288,0.00142,0.000297,0.0984,0.437,94.018,216000,4,0
4687,0.332,0.105,8,-23.594,1,0.0328,0.87,0.838,0.109,0.0534,127.923,257666,4,0
94688,0.688,0.414,2,-7.841,1,0.0354,0.415,2.18e-05,0.13,0.435,112.98,159292,4,0
31715,0.662,0.848,0,-4.338,0,0.0346,0.0932,7.62e-06,0.241,0.773,123.041,171747,4,0
110550,0.449,0.704,6,-8.83,1,0.0712,0.0194,0.614,0.319,0.273,90.822,620333,3,0
9935,0.687,0.91,11,-4.772,0,0.321,0.0957,0.0,0.515,0.653,84.602,467213,4,0
46550,0.479,0.96,8,-1.545,1,0.0459,0.0123,9.93e-05,0.194,0.38,174.954,224758,4,0
92581,0.524,0.957,1,-7.133,0,0.0448,0.00484,4.56e-05,0.164,0.833,129.99,157013,4,0
58380,0.64,0.76,10,-8.993,1,0.0428,0.0254,0.631,0.121,0.318,134.011,237000,4,0
80241,0.448,0.607,9,-4.606,0,0.0611,0.791,0.0,0.0888,0.484,139.509,344360,4,0
3571,0.53,0.532,2,-5.957,1,0.0569,0.111,0.0,0.188,0.536,71.797,189075,4,0
33573,0.733,0.655,4,-7.574,0,0.0472,0.0246,0.0,0.156,0.265,138.023,227066,4,0
75756,0.256,0.136,0,-22.104,1,0.0445,0.989,0.936,0.116,0.206,163.86,204778,4,0
64918,0.501,0.0454,0,-18.783,1,0.0388,0.938,3.76e-05,0.2,0.255,99.783,166760,4,0
113046,0.696,0.715,7,-7.741,1,0.0314,0.34,0.0,0.18,0.959,130.021,117226,4,0
48270,0.635,0.661,10,-9.836,0,0.0331,0.000148,0.512,0.123,0.329,135.747,238503,4,0
35685,0.785,0.546,4,-6.954,1,0.0323,0.533,0.0,0.117,0.574,110.0,228800,4,0
5978,0.11,0.547,6,-9.361,0,0.043,0.00304,0.893,0.0629,0.0542,72.947,383120,4,0
66686,0.677,0.797,3,-3.817,1,0.0266,0.51,0.0,0.0951,0.761,90.012,111333,4,0
72020,0.39,0.939,4,-3.828,0,0.0787,5.08e-05,0.0,0.0968,0.495,161.997,205394,4,0
97492,0.513,0.779,4,-6.644,1,0.0362,0.163,1.21e-05,0.698,0.618,163.98,200773,4,0
78787,0.71,0.965,9,-2.594,1,0.23,0.0337,0.0,0.24,0.652,129.959,231480,4,0
8146,0.665,0.443,0,-8.076,1,0.0803,0.582,0.0,0.113,0.662,122.872,353647,4,0
101149,0.0861,1.0,4,-18.799,1,0.0558,0.796,0.99,0.98,1e-05,86.214,241266,5,0
20488,0.857,0.8,0,-8.476,1,0.209,0.228,0.00517,0.298,0.488,106.566,60250,4,0
36195,0.54,0.54,0,-7.234,0,0.028,0.0984,0.00325,0.186,0.418,145.992,251773,4,0
67031,0.639,0.943,5,-3.542,1,0.136,0.0462,0.0,0.141,0.639,198.051,197053,4,0
37820,0.905,0.621,5,-8.319,0,0.0584,0.142,0.0014,0.108,0.954,130.028,201235,4,0
91652,0.542,0.795,4,-3.63,0,0.0368,0.00506,0.019,0.0851,0.431,92.234,227160,4,0
5565,0.437,0.869,1,-2.114,1,0.0566,0.000442,0.00137,0.356,0.588,126.038,235013,4,0
71268,0.466,0.852,3,-4.487,1,0.0585,0.00774,2.6e-06,0.0989,0.428,164.032,217613,4,0
23410,0.708,0.764,7,-5.514,1,0.0624,0.0491,0.0057,0.316,0.294,115.978,173793,4,0
91958,0.556,0.315,7,-11.651,0,0.0625,0.568,0.0,0.0774,0.256,143.327,290584,4,0
110974,0.566,0.69,11,-7.614,1,0.0421,0.0269,0.0015,0.85,0.163,128.0,273772,4,0
26388,0.582,0.142,0,-16.699,1,0.038,0.868,0.903,0.114,0.179,97.029,77933,4,0
110452,0.558,0.976,1,-3.906,0,0.125,0.00316,0.38,0.166,0.301,142.003,229859,4,0
14465,0.562,0.144,8,-13.751,1,0.0803,0.455,0.0,0.102,0.869,204.418,128213,4,0
40159,0.387,0.753,0,-5.281,1,0.0372,0.189,0.0,0.257,0.249,139.878,330506,4,0
93992,0.557,0.419,1,-11.089,1,0.102,0.908,0.000264,0.308,0.563,133.254,179640,4,0
60297,0.678,0.884,1,-5.032,1,0.101,5.21e-05,1.14e-05,0.143,0.458,99.761,318531,4,0
78228,0.629,0.916,0,-4.148,0,0.0579,0.0504,0.0,0.111,0.499,132.98,210746,4,0
26543,0.506,0.884,0,-5.708,1,0.126,0.24,0.0,0.192,0.668,167.966,366321,4,0
18628,0.365,0.321,10,-16.048,0,0.489,0.686,0.0,0.849,0.174,75.71,310506,3,0
93291,0.586,0.189,10,-13.849,1,0.0303,0.979,5.63e-05,0.122,0.653,99.433,119586,4,0
47751,0.5,0.946,5,-5.428,1,0.072,0.0221,4.21e-05,0.068,0.449,94.542,194986,4,0
42064,0.345,0.975,1,-3.573,0,0.251,6.69e-05,0.691,0.312,0.164,115.231,233693,4,0
99561,0.759,0.166,3,-14.199,1,0.0393,0.918,0.000366,0.109,0.364,110.88,217670,4,0
48470,0.6,0.96,7,-3.186,1,0.0346,0.00034,0.000102,0.102,0.591,102.493,277773,4,0
93144,0.337,0.164,7,-14.616,0,0.0509,0.988,0.0,0.252,0.344,84.756,178826,3,0
77952,0.572,0.913,9,-5.666,0,0.0554,0.48,0.0,0.699,0.833,106.497,277453,4,0
16208,0.414,0.17,0,-13.479,1,0.0317,0.761,0.00728,0.143,0.455,146.763,175000,3,0
108193,0.533,0.35,3,-12.085,1,0.0393,0.597,0.0,0.16,0.601,89.943,178813,4,0
65313,0.702,0.743,0,-8.29,0,0.0445,0.0645,2.79e-05,0.0811,0.45,105.036,203649,4,0
21994,0.814,0.749,5,-3.974,0,0.26,0.118,0.0,0.348,0.722,141.102,178688,4,0
52229,0.672,0.243,0,-11.634,1,0.0281,0.774,1.79e-05,0.082,0.689,127.716,161640,4,0
29409,0.377,0.779,5,-2.631,1,0.0425,0.0184,3.89e-05,0.207,0.29,150.279,260800,4,0
17982,0.73,0.918,7,-3.35,1,0.0344,0.0114,0.595,0.0449,0.149,117.023,336410,4,0
43218,0.369,0.96,9,-5.769,1,0.0568,0.000326,0.799,0.301,0.312,120.899,163010,4,0
86754,0.513,0.879,2,-3.948,1,0.0316,0.00159,0.0,0.254,0.319,143.063,192280,4,0
65470,0.69,0.843,1,-2.949,1,0.0534,0.0167,0.0,0.346,0.428,135.01,220177,4,0
110863,0.663,0.668,3,-7.733,0,0.0479,0.00522,0.0113,0.0689,0.451,131.966,230146,4,0
49848,0.749,0.855,7,-2.574,1,0.313,0.108,0.000462,0.106,0.305,165.013,240562,4,0
81593,0.607,0.624,5,-7.051,0,0.0354,0.697,0.0,0.0994,0.757,157.305,260310,3,0
15093,0.803,0.75,11,-4.67,1,0.0551,0.0233,3.87e-05,0.045,0.628,106.0,136058,4,0
89245,0.639,0.943,5,-3.542,1,0.136,0.0462,0.0,0.141,0.639,198.051,197053,4,0
78854,0.703,0.956,0,-2.099,1,0.082,0.0268,0.0,0.216,0.854,132.012,203037,4,0
111366,0.609,0.408,1,-10.255,1,0.0374,0.255,0.0569,0.127,0.0821,98.131,202573,4,0
35228,0.592,0.707,4,-4.592,1,0.0305,0.575,0.0,0.146,0.704,148.082,214266,4,0
33886,0.381,0.897,1,-4.74,1,0.0651,0.122,0.00194,0.294,0.551,183.847,249258,4,0
50082,0.355,0.336,6,-14.443,1,0.0278,0.00706,0.666,0.12,0.127,105.513,479840,4,0
45255,0.287,0.245,11,-20.674,0,0.0493,0.915,0.836,0.112,0.624,84.056,139612,4,0
108703,0.559,0.262,1,-10.374,1,0.0436,0.949,0.908,0.0988,0.705,122.469,136080,4,0
74838,0.341,0.604,11,-7.346,0,0.074,0.325,3.84e-05,0.951,0.244,68.198,201388,4,0
18688,0.529,0.404,10,-22.632,0,0.954,0.618,0.0,0.884,0.243,85.362,224287,4,0
109363,0.66,0.676,7,-10.05,0,0.0343,0.0124,0.877,0.0886,0.0883,126.0,334433,4,0
14148,0.694,0.251,0,-9.094,1,0.0563,0.688,0.000104,0.0718,0.782,119.133,137066,4,0
47197,0.558,0.683,7,-6.061,1,0.0807,0.0248,7.85e-05,0.062,0.624,79.508,249866,4,0
110753,0.636,0.841,0,-5.28,0,0.169,0.0983,2.48e-05,0.136,0.298,123.913,150486,4,0
94922,0.832,0.751,8,-3.845,1,0.0599,0.263,6.33e-05,0.104,0.748,104.983,134857,4,0
54490,0.571,0.851,1,-9.873,1,0.087,0.0107,3.6e-05,0.346,0.644,164.98,232733,5,0
56230,0.727,0.564,9,-9.797,1,0.0567,0.707,0.0,0.104,0.616,97.008,225976,4,0
20619,0.53,0.835,9,-3.69,1,0.11,0.0453,0.0,0.0637,0.471,166.02,190318,4,0
3919,0.509,0.715,5,-6.328,0,0.0419,0.0303,4.31e-06,0.468,0.277,159.872,196616,4,0
51741,0.81,0.916,4,-2.649,0,0.0537,0.312,7.63e-06,0.347,0.794,116.009,229173,4,0
98099,0.678,0.597,8,-7.256,1,0.0904,0.388,0.0,0.344,0.8,110.721,272226,4,0
28305,0.558,0.608,8,-5.772,1,0.049,0.345,0.0,0.0853,0.371,130.941,250671,4,0
106963,0.713,0.624,5,-5.392,1,0.0784,0.379,1.83e-05,0.0775,0.481,110.002,220688,4,0
72667,0.243,0.968,4,-2.618,1,0.103,0.00258,0.0696,0.139,0.141,174.927,267493,4,0
45683,0.719,0.365,7,-18.87,1,0.0397,0.312,0.0106,0.115,0.837,139.064,170200,4,0
18031,0.796,0.959,4,-4.195,1,0.05,0.297,0.0,0.408,0.96,102.508,182634,4,0
73542,0.817,0.692,1,-10.888,0,0.0604,0.000157,0.954,0.0967,0.254,122.001,443129,4,0
